DataR,DataI,y
-5.858556,-20.9299792,-1
-4.7410904,-20.7132064,-1
-5.1768752,-20.391625599999998,-1
-7.18234,-17.0767184,-1
-7.762779999999999,-17.8008336,-1
-2.9386433999999997,-18.565699199999997,-1
-7.743395199999999,-19.71616,-1
-7.007142399999999,-22.923583999999998,-1
-5.482856,-18.957632,-1
-4.652637599999999,-20.039961599999998,-1
-6.7504808,-16.4586464,-1
-5.5917704,-17.7147504,-1
-3.138842,-17.994647999999998,-1
-4.6062264,-19.086016,-1
6.1137368,-16.6281648,-1
-2.4789524,-18.383143999999998,-1
-3.7985423999999997,-16.3808288,-1
-6.2359516,-17.3736832,-1
-10.1317256,-18.2537792,-1
-6.6309708,-22.513243199999998,-1
-6.366988399999999,-20.0126656,-1
-3.3161272,-19.421094399999998,-1
-7.198868,-19.8560496,-1
-12.0847296,-19.8584384,-1
-4.0621472,-17.336406399999998,-1
-6.1325584,-19.0078416,-1
-3.9082559999999997,-16.051382399999998,-1
-11.0531624,-15.5492368,-1
-6.335195199999999,-20.1579968,-1
-2.9600568,-24.032168,-1
-10.602015999999999,-18.2451024,-1
-5.0713612,-18.1916928,-1
-2.7196043999999997,-20.367329599999998,-1
-3.7184519999999996,-19.1828128,-1
-8.702435999999999,-22.0946304,-1
-4.5921196,-17.3133792,-1
-5.854048,-20.229302399999998,-1
-5.624744799999999,-16.267739199999998,-1
-9.432476,-19.3154048,-1
-9.8246968,-20.8668992,-1
-10.744852,-21.5444256,-1
-7.1422039999999996,-17.6400816,-1
-8.0782048,-17.210609599999998,-1
-4.549180799999999,-19.7175024,-1
-4.9879468,-17.721296,-1
-5.3338928,-17.532324799999998,-1
-6.4601863999999996,-16.845174399999998,-1
-3.5658703999999997,-18.519552,-1
-8.885463999999999,-17.291392,-1
-9.0347016,-19.941616,-1
-5.0957352,-18.191521599999998,-1
-6.017442,-19.832608,-1
-5.7491224,-19.089872,-1
-8.38022,-21.147112,-1
-6.5856872,-23.2544608,-1
-5.7723303999999995,-17.974014399999998,-1
-4.9039288,-18.6295792,-1
-11.233024799999999,-21.323227199999998,-1
-8.5314344,-17.3006752,-1
-6.1020144,-18.1394064,-1
-8.0366208,-16.2693984,-1
-6.2592744,-21.7133376,-1
-4.2800996,-21.176345599999998,-1
-7.856128,-20.5536848,-1
-10.2199688,-17.4511264,-1
-3.9809183999999997,-17.4230032,-1
-6.220502799999999,-20.817233599999998,-1
-7.6075656,-19.213889599999998,-1
-5.7631011999999995,-20.0213088,-1
-6.9436912,-20.821948799999998,-1
-7.783612799999999,-21.5113856,-1
-6.724512,-18.2002992,-1
-4.2886568,-19.3500352,-1
-8.7279008,-18.6293424,-1
-10.2866632,-23.019918399999998,-1
-4.5235199999999995,-18.7529328,-1
-1.5911543,-20.203897599999998,-1
-9.1713624,-19.2621648,-1
-5.9698476,-20.0587536,-1
-7.764291999999999,-21.533735999999998,-1
-6.660757599999999,-22.3351424,-1
-6.498056399999999,-17.769948799999998,-1
-1.9466131999999998,-21.4708672,-1
-8.0044016,-16.392387199999998,-1
-3.7612584,-19.5759088,-1
-7.727880799999999,-18.740368,-1
-7.8961608,-21.0579488,-1
-4.5584808,-20.3200176,-1
-9.686339199999999,-18.754072,-1
-5.2906416,-16.5617776,-1
-6.9208359999999995,-21.530984,-1
-8.3270784,-15.7042656,-1
-7.5959368,-19.899060799999997,-1
-4.7142539999999995,-22.535055999999997,-1
-8.328707999999999,-21.2784208,-1
-4.5225308,-20.174856,-1
-8.6072448,-18.2595168,-1
-5.766538799999999,-21.260084799999998,-1
-6.1688944,-16.7332368,-1
-5.1507416,-16.8352528,-1
-3.0702088,-16.3489664,-1
7.050075199999999,-21.2957456,-1
-6.4355876,-17.133107199999998,-1
-6.9256535999999995,-20.247665599999998,-1
-8.460191199999999,-21.4589568,-1
-5.97427,-13.8417824,-1
-7.8621608,-19.0111408,-1
-6.6068316,-20.5401216,-1
-3.2712887999999998,-21.5017616,-1
-7.1196408,-19.0334208,-1
3.3651836,-18.226745599999997,-1
-7.6922896,-19.8538256,-1
-8.7801568,-18.9948256,-1
-6.1250908,-17.8142432,-1
-9.564672,-19.220076799999998,-1
-3.9609696,-20.734496,-1
-6.4421484,-18.4539328,-1
-5.6080972,-22.729539199999998,-1
-4.708273999999999,-20.6074928,-1
-8.367028,-20.80924,-1
-2.9866506,-18.323784,-1
-6.6156223999999995,-20.3323024,-1
-5.1463871999999995,-18.685143999999998,-1
-7.938948,-19.957752,-1
-4.5485831999999995,-21.781088,-1
-5.88565,-20.9011072,-1
-4.673044,-20.9808304,-1
-5.9118688,-21.189031999999997,-1
-5.407302,-17.2106976,-1
-3.8369828,-21.662819199999998,-1
-6.5094856,-19.1214864,-1
-6.349905199999999,-17.54644,-1
-2.7097683999999997,-21.2419728,-1
-1.8313371999999999,-19.2141616,-1
-9.177548,-19.460980799999998,-1
-6.0005752,-19.7319104,-1
-7.2587288,-19.818384,-1
-5.8865283999999996,-16.3048256,-1
-6.8408944,-17.7305648,-1
-6.4047836,-19.087179199999998,-1
-7.7746648,-19.914687999999998,-1
-5.5531084,-20.8067632,-1
-6.2532624,-19.453027199999998,-1
-7.9645448,-19.0949056,-1
-9.7039904,-18.339983999999998,-1
-4.2359512,-19.517872,-1
-6.3273952,-18.946796799999998,-1
-6.0601411999999995,-20.7087136,-1
-4.1833368,-20.1376656,-1
-4.3651596,-18.339264,-1
-7.4257072,-20.278844799999998,-1
-4.258186,-22.0305504,-1
-6.633518,-22.4522944,-1
-6.5430896,-14.618755199999999,-1
-4.779969599999999,-20.3913664,-1
-7.7229024,-22.7981856,-1
-4.4180744,-19.7427744,-1
-10.8136608,-19.2967136,-1
-6.5584168,-18.728872,-1
-8.6244008,-19.6074144,-1
-4.0798635999999995,-19.4899712,-1
-6.1117744,-16.3264768,-1
-5.5750648,-19.590500799999997,-1
-9.0187432,-16.8197696,-1
-7.936176799999999,-16.549580799999998,-1
-5.4508171999999995,-20.8065616,-1
-6.2892567999999995,-20.7134432,-1
-9.7321432,-22.1822016,-1
-3.9716595999999997,-17.0479616,-1
-2.8105743999999997,-20.5798512,-1
-6.4669956,-19.8056336,-1
-5.9896496,-21.6758272,-1
-4.9780712,-18.3770864,-1
-11.6703072,-18.0771952,-1
-4.6946296,-19.160376,-1
-8.3004528,-19.2070976,-1
-4.989453999999999,-17.6671488,-1
-6.4914176,-18.5727632,-1
-7.732325599999999,-19.3308288,-1
-6.3022256,-24.490004799999998,-1
-3.2229264,-17.949728,-1
-4.4637676,-18.653460799999998,-1
-8.4506144,-19.124095999999998,-1
-4.705803599999999,-20.712563199999998,-1
-9.8705096,-20.434352,-1
-4.942282,-17.1041632,-1
-4.7844428,-16.9452864,-1
-1.9951624,-18.1196624,-1
-5.3876532,-18.658991999999998,-1
-4.6700935999999995,-20.8265952,-1
-6.1775084,-17.8098048,-1
-8.304252,-18.2752944,-1
-3.8698688,-18.6795152,-1
-3.9462036,-21.2577328,-1
-4.0524732,-17.2843808,-1
-7.0465344,-20.773628799999997,-1
-5.2965316,-19.8033504,-1
-8.0328544,-19.1350832,-1
-7.919452799999999,-21.4704352,-1
-7.9348744,-19.787302399999998,-1
-8.6460128,-19.299142399999997,-1
-6.7067444,-17.4035968,-1
-8.741375999999999,-18.898008,-1
-4.3561559999999995,-20.161407999999998,-1
-5.27152,-19.1037888,-1
-7.0944208,-17.061787199999998,-1
-9.261444,-16.7028928,-1
-6.3692728,-17.7578384,-1
-7.527635999999999,-20.4185168,-1
-5.7681752,-20.423984,-1
-6.355798399999999,-19.1562224,-1
-4.7793272,-17.863944,-1
-7.1338192,-19.1377296,-1
-5.6706096,-20.9914928,-1
-9.403940799999999,-18.882006399999998,-1
-6.720548,-19.363057599999998,-1
-6.8661328,-19.973953599999998,-1
-6.4274944,-18.826670399999998,-1
-6.8882183999999995,-22.645736,-1
-5.060255199999999,-22.813484799999998,-1
-8.794692,-18.6414336,-1
-9.2177008,-20.409380799999997,-1
-7.0797,-16.8533552,-1
-11.663971199999999,-17.493416,-1
-2.927854,-19.7579168,-1
-6.3115315999999995,-16.7078032,-1
-3.6272067999999997,-19.893347199999997,-1
-7.2413472,-21.743358399999998,-1
-6.37383,-16.977296,-1
-5.367231599999999,-20.424508799999998,-1
-6.6959924,-24.8011648,-1
-6.019243599999999,-18.8442784,-1
-7.2116304,-15.1454176,-1
-6.8581192,-22.1383744,-1
-3.5875092,-18.9622384,-1
-5.3191196,-23.0742464,-1
-7.820856,-19.993792,-1
-7.150008799999999,-16.3064528,-1
-5.437112,-18.7689104,-1
-8.601808799999999,-20.6774496,-1
-6.5399747999999995,-21.3945088,-1
-6.1731036,-19.8146064,-1
-4.4052488,-17.0049056,-1
-3.621412,-19.554256,-1
-3.8270972,-22.890628799999998,-1
-8.5245752,-20.2716064,-1
-2.369963,-20.5358336,-1
-5.953234,-17.648483199999998,-1
-10.5376744,-20.418849599999998,-1
-6.7468056,-19.176455999999998,-1
-6.722347999999999,-22.0414688,-1
-6.4031671999999995,-17.4634672,-1
-6.5122447999999995,-18.7684928,-1
-8.075358399999999,-16.0571008,-1
-4.62066,-20.363654399999998,-1
-5.7023024,-19.442208,-1
-7.601856,-19.583156799999998,-1
-6.0603688,-21.9819984,-1
-7.465210399999999,-21.4283984,-1
-4.174952,-18.448656,-1
-6.6983896,-16.6011328,-1
-5.9671096,-17.648664,-1
-5.4735284,-22.8379536,-1
-7.9574216,-19.0069776,-1
-5.3330896,-20.2204656,-1
-8.7050176,-14.786035199999999,-1
-5.3804028,-18.8298304,-1
-6.8123736,-15.4762016,-1
-6.2119311999999995,-20.972127999999998,-1
-5.6555016,-20.012427199999998,-1
-9.1780144,-23.1291184,-1
-9.839535999999999,-22.8373168,-1
-5.915702,-18.5635792,-1
-8.595276799999999,-20.1398656,-1
-7.4910575999999995,-20.3492016,-1
-10.348428799999999,-17.251896,-1
-6.2834372,-21.5159696,-1
-8.238684,-23.3911312,-1
-5.2544144,-20.543550399999997,-1
-7.9801823999999995,-16.825313599999998,-1
-5.1865695999999994,-18.198976,-1
-6.4603256,-21.533407999999998,-1
-9.400656,-18.539264,-1
-7.9031215999999995,-22.5993536,-1
-5.996963999999999,-18.5585648,-1
-4.2882448,-15.470911999999998,-1
-5.5474964,-16.2024352,-1
-9.248181599999999,-18.885496,-1
-7.434664799999999,-16.611024,-1
-6.0365616,-17.542016,-1
-5.0134488,-18.963559999999998,-1
-9.8494672,-19.7217824,-1
-7.5829432,-18.1720704,-1
-3.5428151999999997,-18.7674336,-1
-7.0318152,-19.398592,-1
-8.132532,-18.4921936,-1
